"3" ,10 ,"LOGAN 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,453 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,1 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,51 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,9 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,262 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,179 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,394 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,107 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,397 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,103 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,398 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,103 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,394 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,97 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,387 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,104 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,388 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,102 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,393 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,98 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,387 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,103 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"YES" ,"305452" ,"NP" ,416 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"YES" ,"305452" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"YES" ,"305452" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"NO" ,"305451" ,"NP" ,90 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"NO" ,"305451" ,"NP" ,0 ,
"3" ,500 ,"MENDON 02" ,"FIRST DISTRICT COURT   THOMAS L. WILLMORE" ,"305450" ,"NP" ,"NO" ,"305451" ,"NP" ,0 ,
