"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,169 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,143 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,26 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,170 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,137 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,23 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,161 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,109 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,22 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,134 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,35 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,4 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,39 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,110 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,21 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,134 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,34 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,5 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,39 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,112 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,21 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,136 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,31 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,5 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"UTAHSUPREMECRT-LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,36 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,104 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,19 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,126 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,39 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,7 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,46 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,555 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,107 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,19 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,3 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,129 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,35 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,7 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,0 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,42 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,6 ,"6.11,6.12,6.13" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
