"9" ,10 ,"Antimony" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,57 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,57 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,47 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"9" ,60 ,"Henrieville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,47 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,684 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,11 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,9 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,21 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,112 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,12 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,1 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,61 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,186 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,684 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,252 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,30 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,148 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,431 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,20 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,6 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,19 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,46 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,2 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,3 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,684 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,2 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,2 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,5 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,9 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,36 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,4 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,27 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,68 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,229 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,27 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,133 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,390 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,2 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,3 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"NP" ,3 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,684 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,230 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,29 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,1 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,140 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"CHRIS STEWART" ,"300155" ,"REP" ,400 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,27 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,4 ,
"9" ,70 ,"Pang1" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JAY SEEGMILLER" ,"300154" ,"DEM" ,1 ,
