REP TRAVIS LANE TUCKER,,254,,
Total Votes Cast,,254,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,201,,
NO,,66,,
Total Votes Cast,,267,,
,Contest Totals,306,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,210,,
NO,,55,,
Total Votes Cast,,265,,
,Contest Totals,306,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,210,,
NO,,59,,
Total Votes Cast,,269,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,218,,
AGAINST,,78,,
Total Votes Cast,,296,,
,Contest Totals,306,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,92,,
AGAINST,,206,,
Total Votes Cast,,298,,
,Contest Totals,306,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,169,,
AGAINST,,125,,
Total Votes Cast,,294,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,59,,
AGAINST,,243,,
Total Votes Cast,,302,,
,Contest Totals,306,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,137,,
AGAINST,,167,,
Total Votes Cast,,304,,
,Contest Totals,306,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,109,,
AGAINST,,192,,
Total Votes Cast,,301,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,100,,
AGAINST,,192,,
Total Votes Cast,,292,,
,Contest Totals,306,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
FR11 Fruitland - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,238,,
Ballots Cast - Total,,189,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,79.41%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,37,
GREEN,,,0,
DEMOCRATIC,,,26,
INDEPENDENT AMERICAN,,,3,
Total Votes Cast,,,66,
,Contest Totals,,189,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,20,,
LIB CRAIG R BOWDEN,,4,,
IAP REED C MCCANDLESS,,5,,
DEM JENNY WILSON,,46,,
REP MITT ROMNEY,,113,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,188,,
,Contest Totals,189,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,40,,
REP ROB BISHOP,,133,,
UUP ERIC ELIASON,,12,,
GRN ADAM DAVIS,,3,,
Total Votes Cast,,188,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,3,,
REP RONALD WINTERTON,,135,,
DEM EILEEN GALLAGHER,,48,,
Total Votes Cast,,186,,
,Contest Totals,189,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,136,,
DEM TIM GLENN,,49,,
Total Votes Cast,,185,,
,Contest Totals,189,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,127,,
Total Votes Cast,,127,,
,Contest Totals,189,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,128,,
Total Votes Cast,,128,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,133,,
Total Votes Cast,,133,,
,Contest Totals,189,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,107,,
Write-In Totals,,50,,
,   Write-In: Mindi Crowley,50,,
,  Not Assigned,0,,
Total Votes Cast,,157,,
,Contest Totals,189,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,134,,
Total Votes Cast,,134,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,104,,
NO,,55,,
Total Votes Cast,,159,,
,Contest Totals,189,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,118,,
NO,,44,,
Total Votes Cast,,162,,
,Contest Totals,189,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,117,,
NO,,46,,
Total Votes Cast,,163,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,122,,
AGAINST,,53,,
Total Votes Cast,,175,,
,Contest Totals,189,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,55,,
AGAINST,,121,,
Total Votes Cast,,176,,
,Contest Totals,189,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,101,,
AGAINST,,77,,
Total Votes Cast,,178,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,17,,
AGAINST,,168,,
Total Votes Cast,,185,,
,Contest Totals,189,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,116,,
AGAINST,,71,,
Total Votes Cast,,187,,
,Contest Totals,189,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,85,,
AGAINST,,98,,
Total Votes Cast,,183,,
,Contest Totals,189,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR11 Fruitland - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,81,,
AGAINST,,101,,
Total Votes Cast,,182,,
,Contest Totals,189,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
FR21 Fruitland - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,102,,
Ballots Cast - Total,,76,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,74.51%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,23,
GREEN,,,0,
DEMOCRATIC,,,3,
INDEPENDENT AMERICAN,,,1,
Total Votes Cast,,,27,
,Contest Totals,,76,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,3,,
LIB CRAIG R BOWDEN,,2,,
IAP REED C MCCANDLESS,,0,,
DEM JENNY WILSON,,10,,
REP MITT ROMNEY,,61,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,76,,
,Contest Totals,76,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,13,,
REP ROB BISHOP,,59,,
UUP ERIC ELIASON,,2,,
GRN ADAM DAVIS,,1,,
Total Votes Cast,,75,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,1,,
REP RONALD WINTERTON,,56,,
DEM EILEEN GALLAGHER,,18,,
Total Votes Cast,,75,,
,Contest Totals,76,,
STATE HOUSE DISTRICT 53,,,,
Vote For 1,,,,
,,TOTAL,,
REP LOGAN WILDE,,59,,
DEM CHRISTOPHER NEVILLE,,14,,
Total Votes Cast,,73,,
,Contest Totals,76,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,67,,
Total Votes Cast,,67,,
,Contest Totals,76,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,66,,
Total Votes Cast,,66,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,66,,
Total Votes Cast,,66,,
,Contest Totals,76,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,44,,
Write-In Totals,,22,,
,   Write-In: Mindi Crowley,21,,
,  Not Assigned,1,,
Total Votes Cast,,66,,
,Contest Totals,76,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,67,,
Total Votes Cast,,67,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,52,,
NO,,19,,
Total Votes Cast,,71,,
,Contest Totals,76,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,52,,
NO,,20,,
Total Votes Cast,,72,,
,Contest Totals,76,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,54,,
NO,,17,,
Total Votes Cast,,71,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,54,,
AGAINST,,20,,
Total Votes Cast,,74,,
,Contest Totals,76,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,15,,
AGAINST,,61,,
Total Votes Cast,,76,,
,Contest Totals,76,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,40,,
AGAINST,,34,,
Total Votes Cast,,74,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,5,,
AGAINST,,70,,
Total Votes Cast,,75,,
,Contest Totals,76,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,48,,
AGAINST,,28,,
Total Votes Cast,,76,,
,Contest Totals,76,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,22,,
AGAINST,,54,,
Total Votes Cast,,76,,
,Contest Totals,76,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
FR21 Fruitland - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,25,,
AGAINST,,49,,
Total Votes Cast,,74,,
,Contest Totals,76,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
MH11 Mountain Home - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,500,,
Ballots Cast - Total,,352,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,70.40%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,93,
GREEN,,,0,
DEMOCRATIC,,,11,
INDEPENDENT AMERICAN,,,5,
Total Votes Cast,,,109,
,Contest Totals,,352,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,17,,
LIB CRAIG R BOWDEN,,4,,
IAP REED C MCCANDLESS,,3,,
DEM JENNY WILSON,,40,,
REP MITT ROMNEY,,283,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,347,,
,Contest Totals,352,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,36,,
REP ROB BISHOP,,301,,
UUP ERIC ELIASON,,7,,
GRN ADAM DAVIS,,3,,
Total Votes Cast,,347,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,7,,
REP RONALD WINTERTON,,310,,
DEM EILEEN GALLAGHER,,33,,
Total Votes Cast,,350,,
,Contest Totals,352,,
STATE HOUSE DISTRICT 53,,,,
Vote For 1,,,,
,,TOTAL,,
REP LOGAN WILDE,,293,,
DEM CHRISTOPHER NEVILLE,,42,,
Total Votes Cast,,335,,
,Contest Totals,352,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,312,,
Total Votes Cast,,312,,
,Contest Totals,352,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,314,,
Total Votes Cast,,314,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,300,,
Total Votes Cast,,300,,
,Contest Totals,352,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,241,,
Write-In Totals,,89,,
,   Write-In: Mindi Crowley,89,,
,  Not Assigned,0,,
Total Votes Cast,,330,,
,Contest Totals,352,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,291,,
Total Votes Cast,,291,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,231,,
NO,,64,,
Total Votes Cast,,295,,
,Contest Totals,352,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,238,,
NO,,53,,
Total Votes Cast,,291,,
,Contest Totals,352,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,244,,
NO,,54,,
Total Votes Cast,,298,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,238,,
AGAINST,,98,,
Total Votes Cast,,336,,
,Contest Totals,352,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,81,,
AGAINST,,248,,
Total Votes Cast,,329,,
,Contest Totals,352,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,202,,
AGAINST,,121,,
Total Votes Cast,,323,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,55,,
AGAINST,,291,,
Total Votes Cast,,346,,
,Contest Totals,352,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,121,,
AGAINST,,229,,
Total Votes Cast,,350,,
,Contest Totals,352,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,107,,
AGAINST,,237,,
Total Votes Cast,,344,,
,Contest Totals,352,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MH11 Mountain Home - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,104,,
AGAINST,,231,,
Total Votes Cast,,335,,
,Contest Totals,352,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
MY11 Myton - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,245,,
Ballots Cast - Total,,172,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,70.20%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,61,
GREEN,,,1,
DEMOCRATIC,,,7,
INDEPENDENT AMERICAN,,,0,
Total Votes Cast,,,69,
,Contest Totals,,172,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,22,,
LIB CRAIG R BOWDEN,,6,,
IAP REED C MCCANDLESS,,0,,
DEM JENNY WILSON,,19,,
REP MITT ROMNEY,,123,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,170,,
,Contest Totals,172,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,15,,
REP ROB BISHOP,,152,,
UUP ERIC ELIASON,,5,,
GRN ADAM DAVIS,,0,,
Total Votes Cast,,172,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,3,,
REP RONALD WINTERTON,,151,,
DEM EILEEN GALLAGHER,,14,,
Total Votes Cast,,168,,
,Contest Totals,172,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,151,,
DEM TIM GLENN,,18,,
Total Votes Cast,,169,,
,Contest Totals,172,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,153,,
Total Votes Cast,,153,,
,Contest Totals,172,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,152,,
Total Votes Cast,,152,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,149,,
Total Votes Cast,,149,,
,Contest Totals,172,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,134,,
Write-In Totals,,25,,
,   Write-In: Mindi Crowley,24,,
,  Not Assigned,1,,
Total Votes Cast,,159,,
,Contest Totals,172,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,155,,
Total Votes Cast,,155,,
,Contest Totals,172,,
SCHOOL BOARD DISTRICT 3,,,,
Vote For 1,,,,
,,TOTAL,,
KIM HARDING,,129,,
Total Votes Cast,,129,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,115,,
NO,,35,,
Total Votes Cast,,150,,
,Contest Totals,172,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,124,,
NO,,27,,
Total Votes Cast,,151,,
,Contest Totals,172,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,129,,
NO,,28,,
Total Votes Cast,,157,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,124,,
AGAINST,,39,,
Total Votes Cast,,163,,
,Contest Totals,172,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,50,,
AGAINST,,119,,
Total Votes Cast,,169,,
,Contest Totals,172,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,103,,
AGAINST,,66,,
Total Votes Cast,,169,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,31,,
AGAINST,,139,,
Total Votes Cast,,170,,
,Contest Totals,172,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,67,,
AGAINST,,105,,
Total Votes Cast,,172,,
,Contest Totals,172,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,53,,
AGAINST,,118,,
Total Votes Cast,,171,,
,Contest Totals,172,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY11 Myton - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,70,,
AGAINST,,96,,
Total Votes Cast,,166,,
,Contest Totals,172,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
MY12 Myton - City,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,199,,
Ballots Cast - Total,,132,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,66.33%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,2,
UNITED UTAH,,,3,
LIBERTARIAN,,,0,
REPUBLICAN,,,34,
GREEN,,,1,
DEMOCRATIC,,,11,
INDEPENDENT AMERICAN,,,7,
Total Votes Cast,,,58,
,Contest Totals,,132,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY12 Myton - City,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,16,,
LIB CRAIG R BOWDEN,,4,,
IAP REED C MCCANDLESS,,1,,
DEM JENNY WILSON,,24,,
REP MITT ROMNEY,,87,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,132,,
,Contest Totals,132,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,31,,
REP ROB BISHOP,,89,,
UUP ERIC ELIASON,,4,,
GRN ADAM DAVIS,,7,,
Total Votes Cast,,131,,
,Contest Totals,132,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
MY12 Myton - City,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,5,,
REP RONALD WINTERTON,,107,,
DEM EILEEN GALLAGHER,,20,,
Total Votes Cast,,132,,
,Contest Totals,132,,
