IAP REED C. McCANDLESS,,7,
DEM JENNY WILSON,,105,
REP MITT ROMNEY,,444,
Write-In Totals,,2,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 12,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,87,
REP ROB BISHOP,450,
UUP ERIC ELIASON,62,
GRN ADAM DAVIS,12,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,464,
DEM MICHAEL A KEIL,131,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,447,
DEM KERRY M WAYNE,104,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,348,
TERRYL WARNER,141,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,541,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 12,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,459,
DEM SETH DURFEE,127,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,533,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,539,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,541,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,539,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 12,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,428,
NO,116,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,440,
NO,103,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,448,
NO,94,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,444,
NO,109,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,449,
NO,108,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 12,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,445,
AGAINST,145,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,176,
AGAINST,420,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,369,
AGAINST,215,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,170,
AGAINST,441,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,262,
AGAINST,357,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 12,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,313,
AGAINST,296,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,264,
AGAINST,331,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 13,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,458,,
Ballots Cast - Total,376,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,82.10%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,1,
LIBERTARIAN,,3,
REPUBLICAN,,74,
GREEN,,2,
DEMOCRATIC,,20,
INDEPENDENT AMERICAN,,5,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,17,
LIB CRAIG R. BOWDEN,,17,
IAP REED C. McCANDLESS,,2,
DEM JENNY WILSON,,76,
REP MITT ROMNEY,,255,
Write-In Totals,,3,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 13,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,69,
REP ROB BISHOP,247,
UUP ERIC ELIASON,47,
GRN ADAM DAVIS,8,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,265,
DEM MICHAEL A KEIL,95,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,270,
DEM KERRY M WAYNE,63,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,214,
TERRYL WARNER,94,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,323,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 13,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,262,
DEM SETH DURFEE,88,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,325,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,322,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,325,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,328,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 13,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,275,
NO,56,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,277,
NO,48,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,280,
NO,52,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,275,
NO,52,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,276,
NO,56,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 13,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,289,
AGAINST,77,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,125,
AGAINST,240,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,238,
AGAINST,125,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,114,
AGAINST,259,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,185,
AGAINST,188,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 13,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,175,
AGAINST,192,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,165,
AGAINST,202,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 14,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,712,,
Ballots Cast - Total,513,,
Ballots Cast - Blank,1,,
Voter Turnout - Total,72.05%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,5,
UNITED UTAH,,0,
LIBERTARIAN,,1,
REPUBLICAN,,131,
GREEN,,1,
DEMOCRATIC,,31,
INDEPENDENT AMERICAN,,11,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,30,
LIB CRAIG R. BOWDEN,,12,
IAP REED C. McCANDLESS,,8,
DEM JENNY WILSON,,95,
REP MITT ROMNEY,,353,
Write-In Totals,,2,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 14,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,79,
REP ROB BISHOP,359,
UUP ERIC ELIASON,46,
GRN ADAM DAVIS,10,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,368,
DEM MICHAEL A KEIL,116,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,347,
DEM KERRY M WAYNE,82,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,247,
TERRYL WARNER,125,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,428,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 14,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,373,
DEM SETH DURFEE,109,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,423,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,423,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,431,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,429,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 14,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,321,
NO,96,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,341,
NO,76,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,357,
NO,67,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,343,
NO,82,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,343,
NO,85,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 14,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,371,
AGAINST,118,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,155,
AGAINST,324,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,311,
AGAINST,166,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,137,
AGAINST,364,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,231,
AGAINST,273,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 14,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,259,
AGAINST,235,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,207,
AGAINST,282,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 15,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,676,,
Ballots Cast - Total,534,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,78.99%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,0,
LIBERTARIAN,,5,
REPUBLICAN,,119,
GREEN,,0,
DEMOCRATIC,,23,
INDEPENDENT AMERICAN,,8,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,24,
LIB CRAIG R. BOWDEN,,19,
IAP REED C. McCANDLESS,,9,
DEM JENNY WILSON,,91,
REP MITT ROMNEY,,379,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 15,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,91,
REP ROB BISHOP,370,
UUP ERIC ELIASON,55,
GRN ADAM DAVIS,8,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,386,
DEM MICHAEL A KEIL,124,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,323,
DEM JOSHUA HARDY,106,
CON SHERRY PHIPPS,36,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,264,
TERRYL WARNER,146,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 15,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,467,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,398,
DEM SETH DURFEE,108,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,466,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,466,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,478,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,469,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 15,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,391,
NO,73,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,399,
NO,63,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,406,
NO,63,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,393,
NO,72,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,394,
NO,78,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 15,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,390,
AGAINST,126,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,139,
AGAINST,375,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,349,
AGAINST,166,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,142,
AGAINST,386,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,218,
AGAINST,314,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 15,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,234,
AGAINST,289,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,219,
AGAINST,292,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City North,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,247,,
Ballots Cast - Total,209,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,84.62%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,0,
LIBERTARIAN,,1,
REPUBLICAN,,46,
GREEN,,0,
DEMOCRATIC,,6,
INDEPENDENT AMERICAN,,0,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,8,
LIB CRAIG R. BOWDEN,,4,
IAP REED C. McCANDLESS,,0,
DEM JENNY WILSON,,37,
REP MITT ROMNEY,,157,
Write-In Totals,,1,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City North,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,32,
REP ROB BISHOP,157,
UUP ERIC ELIASON,17,
GRN ADAM DAVIS,2,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,159,
DEM MICHAEL A KEIL,41,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,130,
DEM JOSHUA HARDY,32,
CON SHERRY PHIPPS,21,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,96,
TERRYL WARNER,60,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City North,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,161,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,139,
DEM SETH DURFEE,55,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,164,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,173,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,170,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,172,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City North,,
BOX ELDER SCHOOL BOARD DISTRICT 3,,
Vote For 1,,
,TOTAL,
WADE HYDE,162,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,124,
NO,45,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,131,
NO,39,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,136,
NO,37,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,136,
NO,35,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City North,,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,133,
NO,38,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,152,
AGAINST,46,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,43,
AGAINST,154,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,103,
AGAINST,95,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,50,
AGAINST,156,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City North,,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,80,
AGAINST,127,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,81,
AGAINST,121,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,87,
AGAINST,112,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Clear Creek,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,15,,
Ballots Cast - Total,7,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,46.67%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,0,
LIBERTARIAN,,0,
REPUBLICAN,,7,
GREEN,,0,
DEMOCRATIC,,0,
INDEPENDENT AMERICAN,,0,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,0,
LIB CRAIG R. BOWDEN,,1,
IAP REED C. McCANDLESS,,0,
DEM JENNY WILSON,,0,
REP MITT ROMNEY,,6,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Clear Creek,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,0,
REP ROB BISHOP,7,
UUP ERIC ELIASON,0,
GRN ADAM DAVIS,0,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,7,
DEM MICHAEL A KEIL,0,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,4,
DEM JOSHUA HARDY,0,
CON SHERRY PHIPPS,0,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,2,
TERRYL WARNER,1,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Clear Creek,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,7,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,7,
DEM SETH DURFEE,0,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,7,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,7,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,7,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,7,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Clear Creek,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,3,
NO,3,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,3,
NO,3,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,3,
NO,3,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,3,
NO,1,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,3,
NO,3,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Clear Creek,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,1,
AGAINST,6,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,0,
AGAINST,7,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,0,
AGAINST,6,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,0,
AGAINST,7,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,1,
AGAINST,6,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Clear Creek,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,1,
AGAINST,5,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,1,
AGAINST,5,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Corinne 1,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,549,,
Ballots Cast - Total,427,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,77.78%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,3,
UNITED UTAH,,0,
LIBERTARIAN,,3,
REPUBLICAN,,94,
GREEN,,2,
DEMOCRATIC,,21,
INDEPENDENT AMERICAN,,10,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,16,
LIB CRAIG R. BOWDEN,,15,
IAP REED C. McCANDLESS,,8,
DEM JENNY WILSON,,78,
REP MITT ROMNEY,,301,
Write-In Totals,,3,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 1,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,71,
REP ROB BISHOP,316,
UUP ERIC ELIASON,28,
GRN ADAM DAVIS,8,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,340,
DEM MICHAEL A KEIL,72,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,241,
DEM JOSHUA HARDY,86,
CON SHERRY PHIPPS,61,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,258,
TERRYL WARNER,98,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 1,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,377,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,334,
DEM SETH DURFEE,76,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,369,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,373,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,375,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,379,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 1,,
BOX ELDER SCHOOL BOARD DISTRICT 4,,
Vote For 1,,
,TOTAL,
JULIE TAYLOR,340,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,298,
NO,87,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,308,
NO,80,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,328,
NO,61,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,313,
NO,76,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 1,,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,309,
NO,84,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,307,
AGAINST,101,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,106,
AGAINST,297,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,264,
AGAINST,144,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,77,
AGAINST,347,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 1,,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,211,
AGAINST,212,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,178,
AGAINST,240,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,178,
AGAINST,231,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Corinne 2,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,135,,
Ballots Cast - Total,112,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,82.96%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,0,
LIBERTARIAN,,0,
REPUBLICAN,,22,
GREEN,,0,
DEMOCRATIC,,6,
INDEPENDENT AMERICAN,,1,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,4,
LIB CRAIG R. BOWDEN,,5,
IAP REED C. McCANDLESS,,2,
DEM JENNY WILSON,,14,
REP MITT ROMNEY,,85,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Corinne 2,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,13,
REP ROB BISHOP,87,
UUP ERIC ELIASON,9,
