MITT ROMNEY,,31,
MIKE KENNEDY,,11,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,28,
CLARK N. DAVIS,,11,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Portage,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,27,
JEFF HADFIELD,12,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,15,
JEFFREY D. SCOTT,21,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,3,
KURT WEILAND,1,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Promontory,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,23,,
Registered Voters - REPUBLICAN,21,,
Registered Voters - DEMOCRATIC,1,,
Registered Voters - NONPARTISAN,1,,
Ballots Cast - Total,14,,
Ballots Cast - REPUBLICAN,14,,
Ballots Cast - DEMOCRATIC,0,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,60.87%,,
Voter Turnout - REPUBLICAN,66.67%,,
Voter Turnout - DEMOCRATIC,0.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,8,
MIKE KENNEDY,,6,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,8,
CLARK N. DAVIS,,6,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Promontory,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,9,
JEFF HADFIELD,5,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,11,
JEFFREY D. SCOTT,3,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,0,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Riverside,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,303,,
Registered Voters - REPUBLICAN,207,,
Registered Voters - DEMOCRATIC,10,,
Registered Voters - NONPARTISAN,86,,
Ballots Cast - Total,106,,
Ballots Cast - REPUBLICAN,104,,
Ballots Cast - DEMOCRATIC,2,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,34.98%,,
Voter Turnout - REPUBLICAN,50.24%,,
Voter Turnout - DEMOCRATIC,20.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,77,
MIKE KENNEDY,,27,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,72,
CLARK N. DAVIS,,32,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Riverside,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,29,
JEFF HADFIELD,74,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,29,
JEFFREY D. SCOTT,71,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,2,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Snowville,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,102,,
Registered Voters - REPUBLICAN,67,,
Registered Voters - DEMOCRATIC,3,,
Registered Voters - NONPARTISAN,32,,
Ballots Cast - Total,42,,
Ballots Cast - REPUBLICAN,41,,
Ballots Cast - DEMOCRATIC,1,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,41.18%,,
Voter Turnout - REPUBLICAN,61.19%,,
Voter Turnout - DEMOCRATIC,33.33%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,25,
MIKE KENNEDY,,16,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,35,
CLARK N. DAVIS,,5,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Snowville,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,3,
JEFF HADFIELD,38,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,5,
JEFFREY D. SCOTT,36,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,1,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
South Willard,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,829,,
Registered Voters - REPUBLICAN,458,,
Registered Voters - DEMOCRATIC,43,,
Registered Voters - NONPARTISAN,328,,
Ballots Cast - Total,189,,
Ballots Cast - REPUBLICAN,181,,
Ballots Cast - DEMOCRATIC,8,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,22.80%,,
Voter Turnout - REPUBLICAN,39.52%,,
Voter Turnout - DEMOCRATIC,18.60%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,116,
MIKE KENNEDY,,65,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,72,
CLARK N. DAVIS,,99,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
South Willard,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,50,
JEFF HADFIELD,118,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,55,
JEFFREY D. SCOTT,111,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,5,
KURT WEILAND,3,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton 1,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,706,,
Registered Voters - REPUBLICAN,457,,
Registered Voters - DEMOCRATIC,15,,
Registered Voters - NONPARTISAN,234,,
Ballots Cast - Total,363,,
Ballots Cast - REPUBLICAN,357,,
Ballots Cast - DEMOCRATIC,6,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,1,,
Voter Turnout - Total,51.42%,,
Voter Turnout - REPUBLICAN,78.12%,,
Voter Turnout - DEMOCRATIC,40.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,295,
MIKE KENNEDY,,61,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,316,
CLARK N. DAVIS,,35,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton 1,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,127,
JEFF HADFIELD,213,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,135,
JEFFREY D. SCOTT,199,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,2,
KURT WEILAND,4,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton 2,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,733,,
Registered Voters - REPUBLICAN,395,,
Registered Voters - DEMOCRATIC,43,,
Registered Voters - NONPARTISAN,295,,
Ballots Cast - Total,233,,
Ballots Cast - REPUBLICAN,224,,
Ballots Cast - DEMOCRATIC,9,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,31.79%,,
Voter Turnout - REPUBLICAN,56.71%,,
Voter Turnout - DEMOCRATIC,20.93%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,159,
MIKE KENNEDY,,64,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,171,
CLARK N. DAVIS,,49,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton 2,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,78,
JEFF HADFIELD,135,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,80,
JEFFREY D. SCOTT,132,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,5,
KURT WEILAND,4,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton 3,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,569,,
Registered Voters - REPUBLICAN,293,,
Registered Voters - DEMOCRATIC,23,,
Registered Voters - NONPARTISAN,253,,
Ballots Cast - Total,148,,
Ballots Cast - REPUBLICAN,142,,
Ballots Cast - DEMOCRATIC,6,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,26.01%,,
Voter Turnout - REPUBLICAN,48.46%,,
Voter Turnout - DEMOCRATIC,26.09%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,98,
MIKE KENNEDY,,44,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,113,
CLARK N. DAVIS,,28,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton 3,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,49,
JEFF HADFIELD,90,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,46,
JEFFREY D. SCOTT,90,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,6,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton 4,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,630,,
Registered Voters - REPUBLICAN,319,,
Registered Voters - DEMOCRATIC,29,,
Registered Voters - NONPARTISAN,282,,
Ballots Cast - Total,159,,
Ballots Cast - REPUBLICAN,149,,
Ballots Cast - DEMOCRATIC,10,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,25.24%,,
Voter Turnout - REPUBLICAN,46.71%,,
Voter Turnout - DEMOCRATIC,34.48%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,101,
MIKE KENNEDY,,48,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,118,
CLARK N. DAVIS,,27,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton 4,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,53,
JEFF HADFIELD,86,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,65,
JEFFREY D. SCOTT,72,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,6,
KURT WEILAND,4,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton 5,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,490,,
Registered Voters - REPUBLICAN,277,,
Registered Voters - DEMOCRATIC,10,,
Registered Voters - NONPARTISAN,203,,
Ballots Cast - Total,129,,
Ballots Cast - REPUBLICAN,126,,
Ballots Cast - DEMOCRATIC,3,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,26.33%,,
Voter Turnout - REPUBLICAN,45.49%,,
Voter Turnout - DEMOCRATIC,30.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,92,
MIKE KENNEDY,,34,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,92,
CLARK N. DAVIS,,29,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton 5,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,33,
JEFF HADFIELD,87,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,36,
JEFFREY D. SCOTT,84,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,2,
KURT WEILAND,1,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton South,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,314,,
Registered Voters - REPUBLICAN,192,,
Registered Voters - DEMOCRATIC,19,,
Registered Voters - NONPARTISAN,103,,
Ballots Cast - Total,126,,
Ballots Cast - REPUBLICAN,121,,
Ballots Cast - DEMOCRATIC,5,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,40.13%,,
Voter Turnout - REPUBLICAN,63.02%,,
Voter Turnout - DEMOCRATIC,26.32%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,81,
MIKE KENNEDY,,40,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,83,
CLARK N. DAVIS,,38,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton South,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,48,
JEFF HADFIELD,72,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,47,
JEFFREY D. SCOTT,72,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,5,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Tremonton West,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,803,,
Registered Voters - REPUBLICAN,503,,
Registered Voters - DEMOCRATIC,20,,
Registered Voters - NONPARTISAN,280,,
Ballots Cast - Total,301,,
Ballots Cast - REPUBLICAN,293,,
Ballots Cast - DEMOCRATIC,8,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,37.48%,,
Voter Turnout - REPUBLICAN,58.25%,,
Voter Turnout - DEMOCRATIC,40.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,184,
MIKE KENNEDY,,109,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,197,
CLARK N. DAVIS,,87,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Tremonton West,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,132,
JEFF HADFIELD,149,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,118,
JEFFREY D. SCOTT,161,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,6,
KURT WEILAND,2,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Willard,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,"1,020",,
Registered Voters - REPUBLICAN,548,,
Registered Voters - DEMOCRATIC,46,,
Registered Voters - NONPARTISAN,426,,
Ballots Cast - Total,293,,
Ballots Cast - REPUBLICAN,284,,
Ballots Cast - DEMOCRATIC,9,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,28.73%,,
Voter Turnout - REPUBLICAN,51.82%,,
Voter Turnout - DEMOCRATIC,19.57%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,194,
MIKE KENNEDY,,90,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,124,
CLARK N. DAVIS,,156,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Willard,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,83,
JEFF HADFIELD,194,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,112,
JEFFREY D. SCOTT,158,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,4,
KURT WEILAND,5,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Yost,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,24,,
Registered Voters - REPUBLICAN,22,,
Registered Voters - DEMOCRATIC,0,,
Registered Voters - NONPARTISAN,2,,
Ballots Cast - Total,10,,
Ballots Cast - REPUBLICAN,10,,
Ballots Cast - DEMOCRATIC,0,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,41.67%,,
Voter Turnout - REPUBLICAN,45.45%,,
Voter Turnout - DEMOCRATIC,0.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,5,
MIKE KENNEDY,,5,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,9,
CLARK N. DAVIS,,1,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Yost,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,4,
JEFF HADFIELD,6,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,5,
JEFFREY D. SCOTT,5,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,0,
KURT WEILAND,0,
